poisons path,model,target class,base class,num poisons,max perturbation norm,epoch,loss,training_acc,natural_acc,poison_acc
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/38/,pretrained_models/ResNet18_CIFAR100.pth,6,9,25,1.0,39,0.6477979452986466,78.04276315789474,69.40104166666667,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/39/,pretrained_models/ResNet18_CIFAR100.pth,1,2,25,0.9960784316062927,39,0.6542798343457674,78.33059210526316,69.1806891025641,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/4/,pretrained_models/ResNet18_CIFAR100.pth,2,4,25,1.0,39,0.6386710593574926,77.17927631578948,69.60136217948718,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/40/,pretrained_models/ResNet18_CIFAR100.pth,2,1,25,1.0,39,0.654578475575698,77.46710526315789,69.83173076923077,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/41/,pretrained_models/ResNet18_CIFAR100.pth,5,3,25,1.0,39,0.6159482974755136,78.90625,69.75160256410257,True
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/42/,pretrained_models/ResNet18_CIFAR100.pth,4,1,25,1.0,39,0.6629686386961686,77.38486842105263,69.59134615384616,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/44/,pretrained_models/ResNet18_CIFAR100.pth,7,9,25,1.0,39,0.649404365765421,77.46710526315789,69.09054487179488,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/45/,pretrained_models/ResNet18_CIFAR100.pth,6,1,25,1.0,39,0.65300431690718,77.46710526315789,69.50120192307692,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/46/,pretrained_models/ResNet18_CIFAR100.pth,4,1,25,1.0,39,0.6545366205667195,77.01480263157895,69.79166666666667,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/47/,pretrained_models/ResNet18_CIFAR100.pth,3,2,25,1.0,39,0.6271802735956091,78.61842105263158,69.73157051282051,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/48/,pretrained_models/ResNet18_CIFAR100.pth,2,8,25,1.0,39,0.6524680131360104,77.50822368421052,69.63141025641026,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/49/,pretrained_models/ResNet18_CIFAR100.pth,3,7,25,1.0,39,0.6353511904415331,78.41282894736842,69.42107371794872,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/5/,pretrained_models/ResNet18_CIFAR100.pth,7,9,25,1.0,39,0.6495639132825952,78.33059210526316,69.27083333333333,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/50/,pretrained_models/ResNet18_CIFAR100.pth,1,3,25,1.0,39,0.6533668354937905,77.83717105263158,69.4511217948718,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/51/,pretrained_models/ResNet18_CIFAR100.pth,6,9,25,1.0,39,0.6497567343084436,77.75493421052632,69.46113782051282,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/52/,pretrained_models/ResNet18_CIFAR100.pth,0,3,25,1.0,39,0.6429655238201744,77.83717105263158,69.8818108974359,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/53/,pretrained_models/ResNet18_CIFAR100.pth,4,5,25,1.0,39,0.6376578180413497,78.16611842105263,69.82171474358974,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/54/,pretrained_models/ResNet18_CIFAR100.pth,4,8,25,1.0,39,0.6587274890196951,77.42598684210526,69.62139423076923,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/55/,pretrained_models/ResNet18_CIFAR100.pth,7,3,25,1.0,39,0.6281930772881759,78.00164473684211,69.86177884615384,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/56/,pretrained_models/ResNet18_CIFAR100.pth,5,8,25,1.0,39,0.6565426117495486,77.71381578947368,69.64142628205128,False
