poisons path,model,target class,base class,num poisons,max perturbation norm,epoch,loss,training_acc,natural_acc,poison_acc
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/75/,pretrained_models/MobileNetV2_CIFAR100.pth,2,7,25,1.0,39,0.6775384336709976,76.16,69.24,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/76/,pretrained_models/VGG11_CIFAR100.pth,0,4,25,0.9960784316062927,39,0.5613643139600754,82.04,65.77,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/76/,pretrained_models/MobileNetV2_CIFAR100.pth,0,4,25,0.9960784316062927,39,0.6911507278680802,75.48,68.94,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/77/,pretrained_models/VGG11_CIFAR100.pth,8,5,25,1.0,39,0.5518509060144424,81.8,66.51,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/77/,pretrained_models/MobileNetV2_CIFAR100.pth,8,5,25,1.0,39,0.6872679859399795,75.92,68.76,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/78/,pretrained_models/VGG11_CIFAR100.pth,1,4,25,1.0,39,0.5767197698354721,81.04,65.94,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/78/,pretrained_models/MobileNetV2_CIFAR100.pth,1,4,25,1.0,39,0.6857222408056259,76.6,68.86,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/79/,pretrained_models/VGG11_CIFAR100.pth,0,8,25,1.0,39,0.5555437654256821,82.24,66.17,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/79/,pretrained_models/MobileNetV2_CIFAR100.pth,0,8,25,1.0,39,0.6632478028535843,76.36,69.06,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/8/,pretrained_models/VGG11_CIFAR100.pth,7,8,25,1.0,39,0.5520382985472679,82.64,66.26,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/8/,pretrained_models/MobileNetV2_CIFAR100.pth,7,8,25,1.0,39,0.68558669090271,76.16,68.73,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/80/,pretrained_models/VGG11_CIFAR100.pth,1,9,25,1.0,39,0.5419739052653313,82.0,66.72,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/80/,pretrained_models/MobileNetV2_CIFAR100.pth,1,9,25,1.0,39,0.6636495918035508,76.72,69.26,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/81/,pretrained_models/VGG11_CIFAR100.pth,5,7,25,1.0,39,0.5361675143241882,83.24,66.37,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/81/,pretrained_models/MobileNetV2_CIFAR100.pth,5,7,25,1.0,39,0.6632029414176941,77.08,68.94,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/82/,pretrained_models/VGG11_CIFAR100.pth,5,4,25,1.0,39,0.5693874180316925,81.72,65.87,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/82/,pretrained_models/MobileNetV2_CIFAR100.pth,5,4,25,1.0,39,0.6776110738515854,76.44,68.91,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/83/,pretrained_models/VGG11_CIFAR100.pth,9,7,25,1.0,39,0.5892912596464157,81.16,65.85,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/83/,pretrained_models/MobileNetV2_CIFAR100.pth,9,7,25,1.0,39,0.6827549666166306,75.8,68.76,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/84/,pretrained_models/VGG11_CIFAR100.pth,9,0,25,1.0,39,0.5491109147667885,82.24,66.4,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/84/,pretrained_models/MobileNetV2_CIFAR100.pth,9,0,25,1.0,39,0.6714013814926147,76.28,69.06,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/85/,pretrained_models/VGG11_CIFAR100.pth,8,0,25,1.0,39,0.5497231602668762,82.32,66.54,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/85/,pretrained_models/MobileNetV2_CIFAR100.pth,8,0,25,1.0,39,0.6702212721109391,76.84,69.13,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/86/,pretrained_models/VGG11_CIFAR100.pth,9,0,25,1.0,39,0.5579114705324173,82.04,66.36,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/86/,pretrained_models/MobileNetV2_CIFAR100.pth,9,0,25,1.0,39,0.6693212002515793,77.64,68.86,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/87/,pretrained_models/VGG11_CIFAR100.pth,6,1,25,1.0,39,0.5680165380239487,80.96,66.65,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/87/,pretrained_models/MobileNetV2_CIFAR100.pth,6,1,25,1.0,39,0.695895928144455,75.68,69.14,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/88/,pretrained_models/VGG11_CIFAR100.pth,1,3,25,1.0,39,0.5577594324946403,82.64,66.12,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/88/,pretrained_models/MobileNetV2_CIFAR100.pth,1,3,25,1.0,39,0.6885491847991944,75.88,68.96,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/89/,pretrained_models/VGG11_CIFAR100.pth,8,0,25,1.0,39,0.5452815681695938,81.88,66.35,True
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/89/,pretrained_models/MobileNetV2_CIFAR100.pth,8,0,25,1.0,39,0.6575258016586304,77.12,68.9,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/9/,pretrained_models/VGG11_CIFAR100.pth,8,0,25,1.0,39,0.550801332294941,81.28,66.33,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/9/,pretrained_models/MobileNetV2_CIFAR100.pth,8,0,25,1.0,39,0.6572491765022278,76.96,69.16,True
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/90/,pretrained_models/VGG11_CIFAR100.pth,0,3,25,1.0,39,0.5551308989524841,82.8,66.17,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/90/,pretrained_models/MobileNetV2_CIFAR100.pth,0,3,25,1.0,39,0.674104642868042,76.92,68.76,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/91/,pretrained_models/VGG11_CIFAR100.pth,2,3,25,1.0,39,0.5306396096944809,82.44,66.26,True
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/91/,pretrained_models/MobileNetV2_CIFAR100.pth,2,3,25,1.0,39,0.6606638461351395,76.24,69.06,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/92/,pretrained_models/VGG11_CIFAR100.pth,2,8,25,1.0,39,0.5673185110092163,81.32,66.66,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/92/,pretrained_models/MobileNetV2_CIFAR100.pth,2,8,25,1.0,39,0.690834242105484,75.32,69.17,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/93/,pretrained_models/VGG11_CIFAR100.pth,9,7,25,1.0,39,0.5626605898141861,81.84,65.96,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/93/,pretrained_models/MobileNetV2_CIFAR100.pth,9,7,25,1.0,39,0.6824701756238938,76.56,68.7,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/94/,pretrained_models/VGG11_CIFAR100.pth,3,0,25,1.0,39,0.5658180862665176,82.28,66.34,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/94/,pretrained_models/MobileNetV2_CIFAR100.pth,3,0,25,1.0,39,0.6874918133020401,75.72,68.86,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/95/,pretrained_models/VGG11_CIFAR100.pth,1,6,25,1.0,39,0.5791392341256142,81.6,66.21,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/95/,pretrained_models/MobileNetV2_CIFAR100.pth,1,6,25,1.0,39,0.6918385699391365,76.24,68.87,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/96/,pretrained_models/VGG11_CIFAR100.pth,9,1,25,1.0,39,0.549958136677742,82.08,66.56,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/96/,pretrained_models/MobileNetV2_CIFAR100.pth,9,1,25,1.0,39,0.6540616139769554,77.16,68.86,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/97/,pretrained_models/VGG11_CIFAR100.pth,9,8,25,1.0,39,0.5650072365999221,82.56,66.15,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/97/,pretrained_models/MobileNetV2_CIFAR100.pth,9,8,25,1.0,39,0.6610654085874558,76.48,69.07,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/98/,pretrained_models/VGG11_CIFAR100.pth,7,3,25,1.0,39,0.559012396633625,82.12,66.39,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/98/,pretrained_models/MobileNetV2_CIFAR100.pth,7,3,25,1.0,39,0.6634094387292861,75.88,69.02,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/99/,pretrained_models/VGG11_CIFAR100.pth,0,3,25,1.0,39,0.5461552619934082,82.32,66.25,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/99/,pretrained_models/MobileNetV2_CIFAR100.pth,0,3,25,1.0,39,0.6781350642442703,77.12,68.95,False
