poisons path,model,target class,base class,num poisons,max perturbation norm,epoch,loss,training_acc,natural_acc,poison_acc
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/22/,pretrained_models/MobileNetV2_CIFAR100.pth,4,9,500,1.0,39,0.7494455814361572,72.72,51.82,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/23/,pretrained_models/VGG11_CIFAR100.pth,6,8,500,1.0,39,0.5308043479919433,82.6,50.8,False
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/23/,pretrained_models/MobileNetV2_CIFAR100.pth,6,8,500,1.0,39,0.6981712967157364,75.28,51.25,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/24/,pretrained_models/VGG11_CIFAR100.pth,5,4,500,1.0,39,0.5328557878732681,82.52,52.71,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/24/,pretrained_models/MobileNetV2_CIFAR100.pth,5,4,500,1.0,39,0.6693135887384415,75.68,52.11,False
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/25/,pretrained_models/VGG11_CIFAR100.pth,9,1,500,1.0,39,0.4806000620126724,84.08,58.91,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/25/,pretrained_models/MobileNetV2_CIFAR100.pth,9,1,500,1.0,39,0.5824699118733406,79.96,60.37,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/26/,pretrained_models/VGG11_CIFAR100.pth,7,4,500,1.0,39,0.5096103355288506,82.84,53.6,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/26/,pretrained_models/MobileNetV2_CIFAR100.pth,7,4,500,1.0,39,0.6695535957813263,74.36,54.1,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/27/,pretrained_models/VGG11_CIFAR100.pth,4,9,500,1.0,39,0.5630283147096634,81.12,51.13,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/27/,pretrained_models/MobileNetV2_CIFAR100.pth,4,9,500,1.0,39,0.7360441386699677,73.8,51.57,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/28/,pretrained_models/VGG11_CIFAR100.pth,9,7,500,1.0,39,0.4640777826309204,84.88,53.14,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/28/,pretrained_models/MobileNetV2_CIFAR100.pth,9,7,500,1.0,39,0.5740035623311996,79.12,55.11,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/29/,pretrained_models/VGG11_CIFAR100.pth,7,6,500,1.0,39,0.5612581014633179,80.76,51.37,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/29/,pretrained_models/MobileNetV2_CIFAR100.pth,7,6,500,1.0,39,0.720047977566719,72.36,51.4,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/3/,pretrained_models/VGG11_CIFAR100.pth,0,6,500,1.0,39,0.5356041625142097,81.76,51.96,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/3/,pretrained_models/MobileNetV2_CIFAR100.pth,0,6,500,1.0,39,0.6792897135019302,76.2,51.9,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/30/,pretrained_models/VGG11_CIFAR100.pth,2,8,500,1.0,39,0.5766807720065117,81.4,50.87,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/30/,pretrained_models/MobileNetV2_CIFAR100.pth,2,8,500,1.0,39,0.7620737612247467,72.36,51.41,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/31/,pretrained_models/VGG11_CIFAR100.pth,8,4,500,1.0,39,0.49934943318367003,83.48,52.33,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/31/,pretrained_models/MobileNetV2_CIFAR100.pth,8,4,500,1.0,39,0.6119874775409698,76.88,52.45,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/32/,pretrained_models/VGG11_CIFAR100.pth,1,5,500,1.0,39,0.4711211621761322,83.88,53.47,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/32/,pretrained_models/MobileNetV2_CIFAR100.pth,1,5,500,1.0,39,0.6155157744884491,77.04,51.39,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/33/,pretrained_models/VGG11_CIFAR100.pth,5,7,500,1.0,39,0.5528010100126266,81.24,52.41,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/33/,pretrained_models/MobileNetV2_CIFAR100.pth,5,7,500,1.0,39,0.7196361273527145,73.56,52.37,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/34/,pretrained_models/VGG11_CIFAR100.pth,6,8,500,1.0,39,0.559944386780262,81.64,51.44,False
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/34/,pretrained_models/MobileNetV2_CIFAR100.pth,6,8,500,1.0,39,0.7108153164386749,74.84,51.25,False
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/35/,pretrained_models/VGG11_CIFAR100.pth,2,5,500,1.0,39,0.5484978660941124,81.96,54.96,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/35/,pretrained_models/MobileNetV2_CIFAR100.pth,2,5,500,1.0,39,0.705534142255783,74.12,54.72,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/36/,pretrained_models/VGG11_CIFAR100.pth,7,8,500,1.0,39,0.57151350826025,81.56,50.96,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/36/,pretrained_models/MobileNetV2_CIFAR100.pth,7,8,500,1.0,39,0.7439331173896789,73.32,50.79,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/37/,pretrained_models/VGG11_CIFAR100.pth,6,8,500,1.0,39,0.5513693377375603,80.64,50.87,False
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/37/,pretrained_models/MobileNetV2_CIFAR100.pth,6,8,500,1.0,39,0.7092754811048507,74.56,51.56,False
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/38/,pretrained_models/VGG11_CIFAR100.pth,8,9,500,1.0,39,0.4857622757554054,84.56,54.45,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/38/,pretrained_models/MobileNetV2_CIFAR100.pth,8,9,500,1.0,39,0.5866927146911621,79.28,56.88,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/39/,pretrained_models/VGG11_CIFAR100.pth,8,3,500,1.0,39,0.46157970279455185,84.64,55.25,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/39/,pretrained_models/MobileNetV2_CIFAR100.pth,8,3,500,1.0,39,0.5986355841159821,78.24,55.17,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/4/,pretrained_models/VGG11_CIFAR100.pth,1,7,500,1.0,39,0.5041152223944664,83.48,51.38,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/4/,pretrained_models/MobileNetV2_CIFAR100.pth,1,7,500,1.0,39,0.6227906912565231,76.92,50.0,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/40/,pretrained_models/VGG11_CIFAR100.pth,8,9,500,1.0,39,0.484641832113266,84.68,54.45,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/40/,pretrained_models/MobileNetV2_CIFAR100.pth,8,9,500,1.0,39,0.5964784562587738,78.64,57.13,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/41/,pretrained_models/VGG11_CIFAR100.pth,4,5,500,1.0,39,0.516650727391243,82.96,54.74,True
